date,precipitation,temp_max,temp_min,wind,weather,temperature,temperature.1,temperature.2,temperature.3,temperature.4,temperature.5,temperature.6,temperature.7,temperature.8,temperature.9,temperature.10,temperature.11,temperature.12,temperature.13,temperature.14,temperature
2014-12-23,20.6,12.2,5.0,3.8,rain,8.9,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2014-12-24,5.3,7.2,3.9,1.8,rain,8.35,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55
2014-12-25,0.0,7.8,2.8,2.2,fog,7.800000000000001,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
2014-12-26,0.0,5.6,1.7,1.2,fog,7.25,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65
2014-12-27,3.3,9.4,4.4,4.9,rain,8.600000000000001,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
2014-12-28,4.1,6.7,2.8,1.8,rain,7.800000000000001,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2014-12-29,0.0,6.1,0.6,4.3,fog,6.7,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.3499999999999996
2014-12-30,0.0,3.3,-2.1,3.6,sun,5.3500000000000005,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999
2014-12-31,0.0,3.3,-2.7,3.0,sun,5.050000000000001,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998
2015-01-01,0.0,5.6,-3.2,1.2,sun,4.800000000000001,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999995,1.1999999999999997
2015-01-02,1.5,5.6,0.0,2.3,rain,6.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2015-01-03,0.0,5.0,1.7,1.7,fog,7.25,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
2015-01-04,10.2,10.6,3.3,4.5,rain,8.05,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999
2015-01-05,8.1,12.2,9.4,6.4,rain,11.1,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-01-06,0.0,12.2,6.1,1.3,fog,9.45,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.149999999999999
2015-01-07,0.0,7.8,5.6,1.6,fog,9.2,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999
2015-01-08,0.0,7.8,1.7,2.6,fog,7.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2015-01-09,0.3,10.0,3.3,0.6,rain,8.05,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2015-01-10,5.8,7.8,6.1,0.5,rain,9.45,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999
2015-01-11,1.5,9.4,7.2,1.1,rain,10.0,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
2015-01-12,0.0,11.1,4.4,1.6,fog,8.600000000000001,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2015-01-13,0.0,9.4,2.8,2.7,fog,7.800000000000001,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
2015-01-14,0.0,6.1,0.6,2.8,fog,6.7,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.3499999999999996
2015-01-15,9.7,7.8,1.1,3.2,rain,6.95,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45
2015-01-16,0.0,11.7,5.6,4.5,fog,9.2,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999
2015-01-17,26.2,13.3,3.3,2.8,rain,8.05,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
2015-01-18,21.3,13.9,7.2,6.6,rain,10.0,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2015-01-19,0.5,10.0,6.1,2.8,rain,9.45,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2015-01-20,0.0,10.0,3.3,3.0,fog,8.05,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2015-01-21,0.0,7.2,-0.5,1.3,fog,6.15,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
2015-01-22,0.8,9.4,6.1,1.3,rain,9.45,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2015-01-23,5.8,12.2,8.3,2.6,rain,10.55,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25
2015-01-24,0.5,14.4,11.1,3.3,rain,11.95,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75
2015-01-25,0.0,17.2,7.2,1.4,fog,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2015-01-26,0.0,16.1,6.1,2.2,fog,9.45,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.100000000000001
2015-01-27,0.8,11.1,8.3,2.0,rain,10.55,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
2015-01-28,0.0,12.2,5.0,1.8,fog,8.9,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2015-01-29,0.0,12.2,3.3,2.9,sun,8.05,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2015-01-30,0.0,8.3,1.1,0.8,fog,6.95,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
2015-01-31,0.0,7.2,3.3,1.9,fog,8.05,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25
2015-02-01,1.5,9.4,4.4,2.6,rain,8.600000000000001,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
2015-02-02,7.4,11.1,5.0,4.0,rain,8.9,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2015-02-03,1.3,10.0,5.6,1.9,rain,9.2,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
2015-02-04,8.4,10.6,4.4,1.7,rain,8.600000000000001,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
2015-02-05,26.2,13.3,8.3,4.6,rain,10.55,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-02-06,17.3,14.4,10.0,4.5,rain,11.4,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2015-02-07,23.6,12.2,9.4,4.6,rain,11.1,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-02-08,3.6,15.0,8.3,3.9,rain,10.55,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2015-02-09,6.1,13.3,8.3,2.5,rain,10.55,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-02-10,0.3,12.8,8.3,4.0,rain,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2015-02-11,0.0,12.8,5.6,1.0,fog,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
2015-02-12,1.0,16.7,9.4,2.1,rain,11.1,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05
2015-02-13,0.0,15.6,6.7,1.7,fog,9.75,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15
2015-02-14,0.3,14.4,6.7,2.9,rain,9.75,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2015-02-15,0.0,12.2,3.9,4.8,sun,8.35,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999,8.049999999999999
2015-02-16,0.0,15.0,5.6,6.6,fog,9.2,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2015-02-17,0.0,16.1,4.4,4.0,sun,8.600000000000001,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25
2015-02-18,0.0,12.2,4.4,2.6,sun,8.600000000000001,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
2015-02-19,4.6,10.6,8.3,2.2,rain,10.55,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-02-20,0.8,11.1,7.2,0.9,rain,10.0,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
2015-02-21,0.0,12.2,5.6,4.5,sun,9.2,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999
2015-02-22,0.0,11.7,3.3,4.2,sun,8.05,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
2015-02-23,0.0,12.8,0.6,1.4,sun,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
2015-02-24,0.0,11.1,2.2,1.5,sun,7.5,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
2015-02-25,4.1,10.0,6.7,1.0,rain,9.75,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2015-02-26,9.4,11.7,7.8,1.4,rain,10.3,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75
2015-02-27,18.3,10.0,6.7,4.0,rain,9.75,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2015-02-28,0.0,12.2,3.3,5.1,sun,8.05,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2015-03-01,0.0,11.1,1.1,2.2,sun,6.95,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
2015-03-02,0.0,11.1,4.4,4.8,sun,8.600000000000001,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
2015-03-03,0.0,10.6,0.0,2.1,sun,6.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
2015-03-04,0.0,12.8,-0.5,1.8,sun,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15
2015-03-05,0.0,13.3,2.8,1.3,sun,7.800000000000001,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2015-03-06,0.0,15.0,3.3,1.4,sun,8.05,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
2015-03-07,0.0,16.7,3.9,2.7,fog,8.35,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.299999999999999
2015-03-08,0.0,17.2,3.9,1.7,fog,8.35,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.549999999999999
2015-03-09,0.0,14.4,4.4,1.8,fog,8.600000000000001,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4
2015-03-10,0.8,13.3,5.0,2.6,rain,8.9,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
2015-03-11,2.5,14.4,8.9,3.1,rain,10.85,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2015-03-12,0.0,17.8,9.4,3.2,sun,11.1,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.600000000000001
2015-03-13,2.0,17.2,7.8,2.2,rain,10.3,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2015-03-14,17.0,13.9,9.4,3.8,rain,11.1,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2015-03-15,55.9,10.6,6.1,4.2,rain,9.45,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2015-03-16,1.0,13.9,6.1,3.0,rain,9.45,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2015-03-17,0.8,13.3,4.4,2.6,rain,8.600000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001
2015-03-18,0.0,15.6,7.2,2.5,sun,10.0,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
2015-03-19,0.0,15.6,8.3,1.9,sun,10.55,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2015-03-20,4.1,13.9,8.9,1.9,rain,10.85,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
2015-03-21,3.8,13.3,8.3,4.7,rain,10.55,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-03-22,1.0,11.7,6.1,2.3,rain,9.45,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999,8.899999999999999
2015-03-23,8.1,11.1,5.6,2.8,rain,9.2,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2015-03-24,7.6,12.8,6.1,3.9,rain,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-03-25,5.1,14.4,7.2,4.4,rain,10.0,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-03-26,0.0,20.6,10.0,2.2,sun,11.4,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
2015-03-27,1.0,18.3,8.9,4.0,rain,10.85,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.600000000000001
2015-03-28,0.0,15.6,9.4,5.7,sun,11.1,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2015-03-29,0.0,15.6,8.9,3.0,sun,10.85,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25
2015-03-30,1.8,17.8,10.6,2.9,rain,11.7,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
2015-03-31,1.0,12.8,6.1,4.2,rain,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-04-01,5.1,12.8,5.6,3.2,rain,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
2015-04-02,0.0,13.3,5.6,2.4,sun,9.2,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-04-03,1.5,11.1,5.0,3.6,rain,8.9,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05
2015-04-04,0.0,12.8,3.9,1.7,sun,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35,8.35
2015-04-05,0.0,16.7,2.8,2.4,sun,7.800000000000001,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75
2015-04-06,1.0,13.9,6.7,3.5,rain,9.75,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2015-04-07,0.5,14.4,6.7,3.9,rain,9.75,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55
2015-04-08,0.0,17.2,6.1,1.7,sun,9.45,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.649999999999999
2015-04-09,0.0,17.2,6.1,2.3,sun,9.45,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.649999999999999
2015-04-10,10.9,13.9,7.8,4.6,rain,10.3,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85
2015-04-11,0.0,11.7,5.6,6.5,sun,9.2,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999,8.649999999999999
2015-04-12,0.0,13.3,5.6,3.6,sun,9.2,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-04-13,14.0,11.7,3.9,3.6,rain,8.35,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
2015-04-14,3.3,11.7,2.8,3.3,rain,7.800000000000001,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25
2015-04-15,0.0,13.9,3.3,2.4,sun,8.05,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
2015-04-16,0.0,17.8,3.9,3.1,sun,8.35,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85,10.85
2015-04-17,0.0,18.9,6.1,3.6,sun,9.45,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2015-04-18,0.0,18.9,8.3,3.9,sun,10.55,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
2015-04-19,0.0,21.1,8.3,3.6,sun,10.55,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.700000000000001
2015-04-20,0.0,22.8,7.8,2.6,sun,10.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
2015-04-21,5.6,17.2,6.7,3.4,rain,9.75,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2015-04-22,0.0,15.6,5.0,2.3,sun,8.9,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
2015-04-23,3.0,12.2,6.7,4.1,rain,9.75,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-04-24,3.3,12.2,6.1,5.0,rain,9.45,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.149999999999999
2015-04-25,1.3,13.3,5.6,3.0,rain,9.2,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45
2015-04-26,0.0,15.6,4.4,2.7,fog,8.600000000000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2015-04-27,0.3,25.0,10.6,2.3,rain,11.7,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
2015-04-28,1.8,15.6,8.9,4.3,rain,10.85,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25
2015-04-29,0.0,16.1,7.2,4.7,sun,10.0,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65
2015-04-30,0.0,17.2,7.8,2.1,sun,10.3,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
2015-05-01,0.0,18.3,8.9,3.7,sun,10.85,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.600000000000001
2015-05-02,0.0,18.3,7.8,3.7,sun,10.3,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05
2015-05-03,0.0,20.6,7.8,2.6,sun,10.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.200000000000001
2015-05-04,0.0,17.2,7.2,5.2,sun,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2015-05-05,6.1,14.4,7.2,5.1,rain,10.0,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
2015-05-06,0.0,16.7,7.2,2.6,fog,10.0,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2015-05-07,0.0,20.6,6.1,3.0,sun,9.45,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.350000000000001
2015-05-08,0.0,23.9,8.3,3.0,sun,10.55,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1
2015-05-09,0.0,26.7,9.4,2.6,sun,11.1,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05
2015-05-10,0.0,19.4,11.1,2.8,sun,11.95,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25
2015-05-11,0.0,13.9,10.0,2.5,fog,11.4,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
2015-05-12,4.3,15.6,10.6,3.3,rain,11.7,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1
2015-05-13,4.1,12.2,10.0,2.8,rain,11.4,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
2015-05-14,0.3,17.8,9.4,2.0,rain,11.1,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.600000000000001
2015-05-15,0.0,20.0,9.4,2.8,fog,11.1,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
